gene_id,module,Connectivity.kTotal,Connectivity.kWithin,gene_name,gene_biotype,chromosome,length,entrezgene
ENSG00000198763,brown,233.88975862566048,0.33080159352469496,MT-ND2,protein_coding,MT,1042,NA
ENSG00000150459,black,260.4395332617276,0.33074757707373875,SAP18,protein_coding,13,8569,10284
ENSG00000146670,salmon,124.4217028729118,0.3306083837414872,CDCA5,protein_coding,11,17865,113130
ENSG00000235370,brown,289.0999383796872,0.3304638401545287,DNM1P51,pseudogene,15,13386,125505920
ENSG00000175063,pink,37.8336557375399,0.33027681652040125,UBE2C,protein_coding,20,4382,11065
ENSG00000198804,brown,307.02317744936624,0.3302586541049101,MT-CO1,protein_coding,MT,1542,NA
ENSG00000109586,turquoise,16.767745762365035,0.32939871327094605,GALNT7,protein_coding,4,155215,51809
ENSG00000011465,turquoise,37.766356689922524,0.32923025615508483,DCN,protein_coding,12,37876,1634
ENSG00000119760,greenyellow,149.60005484333277,0.3290251895653089,SUPT7L,protein_coding,2,12998,9913
ENSG00000025708,green,79.9777739501602,0.3289073281463065,TYMP,protein_coding,22,4305,1890
ENSG00000078124,blue,62.50691305043297,0.32833760297694303,ACER3,protein_coding,11,165931,55331
ENSG00000042980,turquoise,31.290077688339082,0.3282271746031755,ADAM28,protein_coding,8,64979,10863
ENSG00000197632,blue,43.88182048218254,0.3282138113217521,SERPINB2,protein_coding,18,32199,5055
ENSG00000176715,brown,317.71308829573877,0.3281281097082366,ACSF3,protein_coding,16,67472,197322
ENSG00000156127,green,36.822149614907026,0.3280032104264541,BATF,protein_coding,14,24591,10538
ENSG00000243156,purple,20.602470730451042,0.32791828608317863,MICAL3,protein_coding,22,236911,57553
ENSG00000160199,purple,44.70619215854142,0.32786500540658486,PKNOX1,protein_coding,21,59072,5316
ENSG00000135905,turquoise,46.50196058235676,0.32773940307287863,DOCK10,protein_coding,2,277356,55619
ENSG00000102572,purple,22.403714348712352,0.32767612165526133,STK24,protein_coding,13,127740,8428
ENSG00000182318,brown,249.98337285100783,0.32762752121866157,ZSCAN22,protein_coding,19,15314,342945
ENSG00000104517,greenyellow,114.5287817475221,0.32736749409595534,UBR5,protein_coding,8,159830,51366
ENSG00000173258,brown,265.52707380629386,0.3273634639072203,ZNF483,protein_coding,9,52686,158399
ENSG00000089685,pink,17.333719794966836,0.32735819618164275,BIRC5,protein_coding,17,11451,332
ENSG00000242294,brown,269.3456752291545,0.3271085890541377,STAG3L5P,pseudogene,7,15822,101735302
ENSG00000203857,black,226.88613000587176,0.3270223916771935,HSD3B1,protein_coding,1,7861,3283
ENSG00000156042,brown,211.9492959077583,0.3269382944049409,TTC18,protein_coding,10,105101,NA
ENSG00000166908,black,222.097216703607,0.32683684062043367,PIP4K2C,protein_coding,12,12242,79837
ENSG00000184984,turquoise,15.928090009729253,0.3265643621682418,CHRM5,protein_coding,15,96371,1133
ENSG00000185896,black,226.54571003839348,0.32652089461617123,LAMP1,protein_coding,13,26432,3916
ENSG00000213923,purple,29.14702841463745,0.3265113686701173,CSNK1E,protein_coding,22,107831,1454
ENSG00000144792,brown,367.33385760295914,0.32648134659727995,ZNF660,protein_coding,3,21472,285349
ENSG00000171940,greenyellow,83.65593966850307,0.326454482046264,ZNF217,protein_coding,20,42843,7764
ENSG00000070404,purple,42.772719812453424,0.3264503752095732,FSTL3,protein_coding,19,6994,10272
ENSG00000177706,turquoise,25.631714868773386,0.3261932498607559,FAM20C,protein_coding,7,107743,56975
ENSG00000116704,pink,21.573922032710406,0.32607964407122647,SLC35D1,protein_coding,1,54768,23169
ENSG00000047849,green,47.0546079669021,0.3259296956945771,MAP4,protein_coding,3,238588,4134
ENSG00000204219,turquoise,23.005157673058495,0.3257003375418788,TCEA3,protein_coding,1,43680,6920
ENSG00000078177,greenyellow,84.07504555514294,0.32552306557885236,N4BP2,protein_coding,4,101427,55728
ENSG00000107771,blue,50.83034690541652,0.32544384492268974,CCSER2,protein_coding,10,189932,54462
ENSG00000140525,pink,16.802087065979876,0.32528009555726817,FANCI,protein_coding,15,73313,55215
ENSG00000157600,black,232.11421230188967,0.32518782667854795,TMEM164,protein_coding,X,180104,84187
ENSG00000047644,purple,27.962956945860455,0.3251758933322364,WWC3,protein_coding,X,128917,55841
ENSG00000198951,black,252.01165145900808,0.3250472896142346,NAGA,protein_coding,22,12489,4668
ENSG00000124226,black,216.60562573173115,0.3250162789865024,RNF114,protein_coding,20,17482,55905
ENSG00000173548,turquoise,56.253293830655494,0.32484190184243905,SNX33,protein_coding,15,14396,257364
ENSG00000163806,brown,220.58827954148558,0.32482880528205005,SPDYA,protein_coding,2,68095,245711
ENSG00000225373,brown,311.6802079702543,0.324787344925452,WASH5P,pseudogene,19,11522,375690
ENSG00000179988,brown,246.37405920483212,0.32477375911990225,PSTK,protein_coding,10,43133,118672
ENSG00000126522,green,62.87988237422846,0.32459893415387175,ASL,protein_coding,7,17761,435
ENSG00000114391,black,286.92894913352205,0.3245853979381606,RPL24,protein_coding,3,5692,6152
ENSG00000170348,black,211.20818277462052,0.3245260056939629,TMED10,protein_coding,14,45162,10972
ENSG00000174371,pink,10.908956322434953,0.3244299133914872,EXO1,protein_coding,1,47182,9156
ENSG00000221978,brown,261.6568242951422,0.32430574149151226,CCNL2,protein_coding,1,13618,81669
ENSG00000166313,green,41.31350902342288,0.323892438171079,APBB1,protein_coding,11,24290,322
ENSG00000106714,turquoise,14.763090667464596,0.323875802366516,CNTNAP3,protein_coding,9,215549,79937
ENSG00000140030,turquoise,29.86228120649984,0.3237870959561438,GPR65,protein_coding,14,6952,8477
ENSG00000205978,green,67.95824589196474,0.3237289782763429,NYNRIN,protein_coding,14,20503,57523
ENSG00000183054,greenyellow,94.83697349605103,0.3234918903571945,RGPD6,protein_coding,2,63374,729540
ENSG00000122691,blue,35.98997895843169,0.32346689284897356,TWIST1,protein_coding,7,96682,7291
ENSG00000089280,brown,245.84538214352102,0.3231896811338854,FUS,protein_coding,16,11697,2521
ENSG00000109743,turquoise,24.522133222835805,0.32318346285993244,BST1,protein_coding,4,35364,683
ENSG00000124614,black,313.18991575083925,0.3231443402207305,RPS10,protein_coding,6,8672,6204
ENSG00000108591,black,247.64638442731447,0.32263251405630133,DRG2,protein_coding,17,20086,1819
ENSG00000002834,turquoise,24.279333278429707,0.3223384773911434,LASP1,protein_coding,17,51912,3927
ENSG00000162434,turquoise,35.70138330639661,0.3222268252996987,JAK1,protein_coding,1,133276,3716
ENSG00000136732,turquoise,41.20643079252919,0.3218824403987122,GYPC,protein_coding,2,40738,2995
ENSG00000140988,salmon,147.0231733797034,0.32178807536236603,RPS2,protein_coding,16,2809,6187
ENSG00000168818,greenyellow,172.88198875820996,0.3216873016439409,STX18,protein_coding,4,126605,53407
ENSG00000126878,turquoise,25.96545141747356,0.3216537395105206,AIF1L,protein_coding,9,26677,83543
ENSG00000177733,black,273.6683272298759,0.32164142476747853,HNRNPA0,protein_coding,5,2965,10949
ENSG00000019995,blue,48.64140525991139,0.32122180216843293,ZRANB1,protein_coding,10,46067,54764
ENSG00000243811,brown,224.41945700193978,0.3211412378281267,APOBEC3D,protein_coding,22,18914,140564
ENSG00000169946,brown,259.76755736088336,0.32096350545678065,ZFPM2,protein_coding,8,485841,23414
ENSG00000103051,black,261.3847549735819,0.32066733707223893,COG4,protein_coding,16,42998,25839
ENSG00000147548,brown,371.01538543414523,0.3206500128556164,WHSC1L1,protein_coding,8,112576,NA
ENSG00000103257,black,233.23630934616122,0.3206348093511451,SLC7A5,protein_coding,16,39466,8140
ENSG00000183160,turquoise,26.881814429521473,0.3205383127092855,TMEM119,protein_coding,12,8475,338773
ENSG00000018280,turquoise,21.343536553283357,0.3204555607753236,SLC11A1,protein_coding,2,14866,6556
ENSG00000137462,turquoise,26.96549514912152,0.32023546127749514,TLR2,protein_coding,4,4200,7097
ENSG00000155034,brown,228.36297373303162,0.3201338606808288,FBXL18,protein_coding,7,82464,80028
ENSG00000149591,turquoise,18.94558613964772,0.31956011065191,TAGLN,protein_coding,11,5462,6876
ENSG00000117280,turquoise,52.56321283119687,0.3195452731754488,RAB7L1,protein_coding,1,7475,NA
ENSG00000242950,greenyellow,108.3251192713669,0.31935056014766067,ERVW-1,protein_coding,7,9607,30816
ENSG00000119969,pink,92.53173872768555,0.3192589036601199,HELLS,protein_coding,10,68116,3070
ENSG00000140043,brown,276.23965549632777,0.31890907589632694,PTGR2,protein_coding,14,34984,145482
ENSG00000139055,turquoise,14.4035506166919,0.31884554037663804,ERP27,protein_coding,12,25048,121506
ENSG00000113141,greenyellow,48.76765007610626,0.3187514552894898,IK,protein_coding,5,15422,3550
ENSG00000197302,brown,293.0598902654423,0.3182995946112963,ZNF720,protein_coding,16,81641,NA
ENSG00000112414,blue,35.99639776777712,0.3181072045352013,GPR126,protein_coding,6,144413,NA
ENSG00000120963,brown,250.81674032056054,0.31781830814586254,ZNF706,protein_coding,8,28316,51123
ENSG00000197217,blue,47.02466819068869,0.31773423865786377,ENTPD4,protein_coding,8,71913,9583
ENSG00000148773,pink,108.82824810211198,0.3176754139759646,MKI67,protein_coding,10,29727,4288
ENSG00000186854,brown,221.3305749815299,0.31744587237277716,TRABD2A,protein_coding,2,85359,129293
ENSG00000138658,brown,322.55521682138215,0.3174271190593232,C4orf21,protein_coding,4,97660,NA
ENSG00000168614,brown,234.76190452971858,0.3172584683288884,NBPF9,protein_coding,1,18670,400818
ENSG00000122126,purple,50.538406986814955,0.31674792775052163,OCRL,protein_coding,X,52713,4952
ENSG00000181027,black,238.89638376414823,0.31661657747097816,FKRP,protein_coding,19,30943,79147
ENSG00000167766,brown,260.2117260789167,0.3162939856933099,ZNF83,protein_coding,19,96437,55769
ENSG00000120616,brown,338.6794379354499,0.31608546969505535,EPC1,protein_coding,10,111048,80314
ENSG00000196247,brown,308.0792417700651,0.3160059312484352,ZNF107,protein_coding,7,44894,51427
ENSG00000206557,turquoise,16.706845003459435,0.31568808122007114,TRIM71,protein_coding,3,79809,131405
ENSG00000174600,green,35.29320769313997,0.31554529864813485,CMKLR1,protein_coding,12,51298,1240
ENSG00000117298,green,55.45367745911133,0.31550916836620574,ECE1,protein_coding,1,128258,1889
ENSG00000171914,turquoise,19.85412683486625,0.31542463704174034,TLN2,protein_coding,15,454106,83660
ENSG00000170502,greenyellow,87.15033889884648,0.31541600512505835,NUDT9,protein_coding,4,36873,53343
ENSG00000138801,turquoise,36.31834445871556,0.3147114700068016,PAPSS1,protein_coding,4,130176,9061
ENSG00000170017,turquoise,17.11141083364124,0.3145646007367472,ALCAM,protein_coding,3,209992,214
ENSG00000182534,turquoise,28.162687016730647,0.3144680034928809,MXRA7,protein_coding,17,38466,439921
ENSG00000115758,turquoise,24.242156111760252,0.3141553818822677,ODC1,protein_coding,2,8537,4953
ENSG00000141542,brown,223.16701674593716,0.3138348698351334,RAB40B,protein_coding,17,43756,10966
ENSG00000169071,turquoise,23.96851563813963,0.3136944209723391,ROR2,protein_coding,9,387072,4920
ENSG00000104472,blue,66.83534255496397,0.3134366335861824,CHRAC1,protein_coding,8,5840,54108
ENSG00000196482,blue,35.950378749733154,0.31321368042022457,ESRRG,protein_coding,1,634510,2104
ENSG00000122952,pink,25.78648667901492,0.3131792358617241,ZWINT,protein_coding,10,4048,11130
ENSG00000137504,brown,285.9234930222725,0.31294183358580496,CREBZF,protein_coding,11,23200,58487
ENSG00000148572,blue,35.55882967109721,0.3127848059942891,NRBF2,protein_coding,10,21734,29982
ENSG00000177917,black,229.89390721392837,0.3117212838021927,ARL6IP6,protein_coding,2,43361,151188
ENSG00000101335,turquoise,32.76651963511032,0.31146433249784994,MYL9,protein_coding,20,8342,10398
ENSG00000174456,brown,188.93244746988466,0.31113622866870244,C12orf76,protein_coding,12,45620,400073
ENSG00000138073,black,230.081127449234,0.3103990465500242,PREB,protein_coding,2,3920,10113
ENSG00000183579,pink,50.56753270424739,0.3103979270812026,ZNRF3,protein_coding,22,173896,84133
ENSG00000138386,turquoise,61.31449131551087,0.31037456714971245,NAB1,protein_coding,2,46021,4664
ENSG00000060982,turquoise,19.353353846605565,0.3096450502271186,BCAT1,protein_coding,12,138099,586
ENSG00000141736,black,195.8290700102544,0.3096219967157407,ERBB2,protein_coding,17,42513,2064
ENSG00000138185,blue,51.80820532195393,0.3096199483971613,ENTPD1,protein_coding,10,165488,953
ENSG00000102287,brown,241.9579841733388,0.30961114767343684,GABRE,protein_coding,X,21557,2564
ENSG00000148835,blue,39.83862965868196,0.30957732328423776,TAF5,protein_coding,10,21099,6877
ENSG00000137460,blue,42.59018880090948,0.3095297110465342,FHDC1,protein_coding,4,43345,85462
ENSG00000135535,black,223.0733189500893,0.3095033705191167,CD164,protein_coding,6,16046,8763
ENSG00000182580,purple,58.85587815952994,0.3094552448324822,EPHB3,protein_coding,3,20626,2049
ENSG00000124222,brown,259.52496579134703,0.30911168272793516,STX16,protein_coding,20,28255,8675
ENSG00000075218,pink,10.86440991046583,0.30909776130852384,GTSE1,protein_coding,22,34070,51512
ENSG00000086062,blue,28.935373832148294,0.30904080088333835,B4GALT1,protein_coding,9,63275,2683
ENSG00000171161,black,257.7658433491095,0.3088386403228344,ZNF672,protein_coding,1,11308,79894
ENSG00000065621,turquoise,25.197214639627735,0.30784344804883873,GSTO2,protein_coding,10,36073,119391
ENSG00000112837,turquoise,27.4766641762704,0.30758686522631634,TBX18,protein_coding,6,77169,9096
ENSG00000147459,turquoise,26.7593151790902,0.3074612652829391,DOCK5,protein_coding,8,233361,80005
ENSG00000105520,green,52.98292807530698,0.3072925576368536,DKFZP761J1410,protein_coding,19,10313,NA
ENSG00000164109,pink,14.167754440507416,0.30729023046618414,MAD2L1,protein_coding,4,11467,4085
ENSG00000162736,black,191.41732130646662,0.30681652738777704,NCSTN,protein_coding,1,15681,23385
ENSG00000011638,green,57.19543438454653,0.30674354308748386,TMEM159,protein_coding,16,22240,NA
ENSG00000035664,brown,212.58761890845406,0.3064375592093033,DAPK2,protein_coding,15,164998,23604
ENSG00000105492,purple,21.125073036499675,0.3062135948055502,SIGLEC6,protein_coding,19,12332,946
ENSG00000075624,turquoise,46.214994415845794,0.30616561385188346,ACTB,protein_coding,7,36634,60
ENSG00000228253,brown,262.1513227626261,0.305473037240083,MT-ATP8,protein_coding,MT,207,NA
ENSG00000087253,turquoise,33.42475300486947,0.30539997808986424,LPCAT2,protein_coding,16,77673,54947
ENSG00000060339,brown,274.8302787096144,0.30517949745417255,CCAR1,protein_coding,10,71366,55749
ENSG00000251369,brown,316.915364734354,0.30498139364953697,ZNF550,protein_coding,19,24607,162972
ENSG00000211448,turquoise,17.19436060211337,0.30492688936327367,DIO2,protein_coding,14,190228,1734
ENSG00000168961,green,31.812270323433182,0.30470069081882045,LGALS9,protein_coding,17,19763,3965
ENSG00000082269,greenyellow,76.25525552279926,0.3046375946640444,FAM135A,protein_coding,6,148234,57579
ENSG00000225345,brown,240.18601252140843,0.30443877398559555,SNX18P3,pseudogene,9,1952,100418975
ENSG00000111011,brown,285.960806733768,0.30441291343299853,RSRC2,protein_coding,12,22358,65117
ENSG00000029534,turquoise,17.084274230768724,0.30434535958404885,ANK1,protein_coding,8,243542,286
ENSG00000197329,blue,40.875407297402106,0.30402098920331466,PELI1,protein_coding,2,51803,57162
ENSG00000196290,black,201.3759182600661,0.3040181037146986,NIF3L1,protein_coding,2,14606,60491
ENSG00000115641,purple,71.83755247683351,0.3038042026885849,FHL2,protein_coding,2,80802,2274
ENSG00000138764,turquoise,49.51797630603281,0.3037781787645338,CCNG2,protein_coding,4,276239,901
ENSG00000130176,turquoise,16.161400481425304,0.30365966939463046,CNN1,protein_coding,19,11607,1264
ENSG00000154553,turquoise,26.778738179281653,0.3036472739033242,PDLIM3,protein_coding,4,33916,27295
ENSG00000175550,black,238.98302669671196,0.30358418676960314,DRAP1,protein_coding,11,2305,10589
ENSG00000136193,turquoise,35.75634748579123,0.30349025492320736,SCRN1,protein_coding,7,70187,9805
ENSG00000136731,blue,35.845823820700836,0.3028092318485533,UGGT1,protein_coding,2,104478,56886
ENSG00000100461,black,204.18609889119392,0.30276746473993715,RBM23,protein_coding,14,18540,55147
ENSG00000138080,green,34.77311469573196,0.3026007420650971,EMILIN1,protein_coding,2,7837,11117
ENSG00000167004,blue,33.08097874672738,0.3025600486948219,PDIA3,protein_coding,15,26888,2923
ENSG00000112365,blue,57.62452732651128,0.30223712261393404,ZBTB24,protein_coding,6,20644,9841
ENSG00000273173,green,48.7071044657635,0.30203204176479737,SNURF,protein_coding,15,23597,8926
ENSG00000198408,brown,249.91786885698372,0.3019118832274389,MGEA5,protein_coding,10,34497,NA
ENSG00000130669,black,285.5024636970003,0.3019086772183766,PAK4,protein_coding,19,57047,10298
ENSG00000134107,purple,26.496332453460578,0.30189255402815385,BHLHE40,protein_coding,3,6208,8553
ENSG00000075790,blue,38.51107356780206,0.30186725781955254,BCAP29,protein_coding,7,49194,55973
ENSG00000158417,brown,250.910990202517,0.30185287763644997,EIF5B,protein_coding,2,63974,9669
ENSG00000169877,turquoise,15.699248116213447,0.3016322473668696,AHSP,protein_coding,16,940,51327
ENSG00000089159,green,78.73779679021462,0.30161854524272336,PXN,protein_coding,12,55325,5829
ENSG00000072422,blue,45.354482551391364,0.3015849357058801,RHOBTB1,protein_coding,10,132003,9886
ENSG00000166900,blue,49.05231233141474,0.3015227255586911,STX3,protein_coding,11,92426,6809
ENSG00000187990,salmon,47.51893553122981,0.30144477763250516,HIST1H2BG,protein_coding,6,445,NA
ENSG00000203995,brown,227.76701014581582,0.30128757132715106,ZYG11A,protein_coding,1,52488,440590
ENSG00000131471,turquoise,22.522221370841656,0.3012147976891422,AOC3,protein_coding,17,6947,8639
ENSG00000107796,turquoise,15.803275396794781,0.301075292244144,ACTA2,protein_coding,10,56317,59
ENSG00000215788,brown,234.31136069119577,0.30098695828098776,TNFRSF25,protein_coding,1,5045,8718
ENSG00000185163,brown,189.2646050277874,0.3009409716650658,DDX51,protein_coding,12,7742,317781
ENSG00000104805,black,233.35022821255487,0.3007395593166836,NUCB1,protein_coding,19,23323,4924
ENSG00000174197,greenyellow,69.86747651581587,0.30073528085295254,MGA,protein_coding,15,148720,23269
ENSG00000136936,greenyellow,94.76068307845459,0.3004664180735027,XPA,protein_coding,9,22449,7507
